product_id,title,product_description,features_summary,features
6436823,"Microsoft - Xbox Wireless Controller for Windows Devices, Xbox Series X, Xbox Series S, Xbox One + Wireless Adapter - Carbon Black","Shop Microsoft Xbox Wireless Controller for Windows Devices, Xbox Series X, Xbox Series S, Xbox One + Wireless Adapter Carbon Black at Best Buy. Find low everyday prices and buy online for delivery or in-store pick-up. Price Match Guarantee.","Experience the modernized design of the Xbox Wireless Controller, featuring sculpted surfaces and refined geometry for enhanced comfort during gameplay. Stay on target with a hybrid D-pad and textured grip on the triggers, bumpers, and back case. With the included Xbox Wireless Adapter, you can connect up to 8 Xbox Wireless Controllers at once and play games together wirelessly on Windows 10 PCs.* Use the Xbox Accessories app to remap buttons and create custom controller profiles for your favorite games.* Quickly pair and switch between Windows 10 PCs, Xbox Series X, Xbox One, and Android. iOS support coming in the future. Plug in any supported headset with the 3.5mm audio jack.*","Experience the modernized design of the Xbox Wireless Controller, featuring sculpted surfaces and refined geometry for enhanced comfort and effortless control during gameplay.,Connect up to 8 Xbox Wireless Controllers at once and play games together wirelessly on Windows 10 PCs with the included Xbox Wireless Adapter.,Use the Xbox Accessories app to remap buttons and create custom controller profiles for your favorite games.* Plus, plug in any supported headset with the 3.5mm audio jack.*,Stay on target with a hybrid D-pad and textured grip on the triggers, bumpers, and back case.,Seamlessly capture and share content such as screenshots, recordings, and more with the new Share button.,Quickly pair and switch between Windows 10 PCs, Xbox Series X, Xbox One, and Android.* iOS support coming in the future.,*Important information:,Controller features a USB-C port. Compatible with select devices and operating system versions. Some functionality not supported on Android, or via Bluetooth. Button mapping available via Xbox Accessories app for Xbox Series X, Xbox One, and Windows 10.,The Bluetooth word mark and logos are registered trademarks owned by Bluetooth SIG, Inc. and any use of such marks by Microsoft Corporation is under license. Other trademarks and trade names are those of their respective owners."
6257360,"Viking - Professional 7 Series 30"" Built-In Double Electric Convection Wall Oven - White","Shop Viking Professional 7 Series 30"" Built-In Double Electric Convection Wall Oven White at Best Buy. Find low everyday prices and buy online for delivery or in-store pick-up. Price Match Guarantee.","Prepare meals for large groups with this 30-inch Viking French door electric oven. Its 4.7 cu. ft. capacity and 11 cooking modes let you apply versatile culinary techniques, and the large trimless windows and halogen oven lights enhance visibility. This Viking French door electric oven has three oven racks and six positions to accommodate a variety of cookware.","Exclusive air circulation system employed by Viking convection ovens. Uses only the convection element in the rear of the oven and fan-forced air - no direct heat from the top or bottom.,Maximize airflow and fluffiness with Vari-Speed Dual Flow™ convection system. The two-speed convection system is capable of turning the fan in both directions.,Makes cleaning an effortless chore.,Provides plenty of space to cook dinner and dessert for the whole family.,The upper oven features two TruGlide full-extension racks, and the lower oven has one TruGlide full-extension rack.,Include two-element bake, convection bake, TruConvec convection cook, convection roast, convection broil, high broil, medium broil, low broil, convection dehydrate, convection defrost, and proof.,Easily open either door with just one hand and the companion door conveniently opens simultaneously.,Get more control and less mess with the 10-pass concealed bake element. This dual concealed bake element provides finer temperature control and makes oven cleanup easy.,Lock in all the savory juices of even thick porterhouse with the intense heat of this restaurant-quality infrared broiler. Intense heat from the broiler sears meats and fish, locking in juices.,Wait less and cook more with this Rapid Ready™ preheat system.,Offer excellent visibility.,The knobs are accented with CoolLit LED lights in signature Viking blue to indicate when the unit is turned on.,Built-in appliances require special installation, which is \u003Cb\u003Enot included with delivery.\u003C\u002Fb\u003E Call 1-888-BEST BUY (1-888-237-8289) to find out more and to purchase installation.,\u003Ca href=""http:\u002F\u002Fwww.bestbuy.com\u002FApplianceDeliveryInstallation"" onclick=""return popNew(this,960,800); "" target=""_blank""\u003E See what's included with home delivery and installation\u003C\u002Fa\u003E."
8944766,Curb Base Front for Viking Ranges - Stainless Steel,Shop Curb Base Front for Viking Ranges Stainless Steel at Best Buy. Find low everyday prices and buy online for delivery or in-store pick-up. Price Match Guarantee.,"Install this Viking curb base front to give your high-end appliance an attractive and like-new look. It's suitable as a replacement piece if your existing product is damaged, or you can use it to change the look of your appliance. This Viking curb base front is durable and easy to install.","For a proper fit.,Provides a sophisticated look for your kitchen.,Used to cover the front legs on your range to give it a more built-in appearance."
6306487,Geeni - 6 Outlet 460 Joules Surge Protector Strip - White,Shop Geeni 6 Outlet 460 Joules Surge Protector Strip White at Best Buy. Find low everyday prices and buy online for delivery or in-store pick-up. Price Match Guarantee.,"Control multiple devices remotely with this six-outlet Geeni Surge smart surge protector. It lets you schedule operation for each plugged-in appliance via the Geeni app with no hub required, and it supports voice commands via Google Assistant, Amazon Alexa and Microsoft Cortana. Connect this 125V Geeni Surge smart surge protector to a wall outlet via its 3-foot power cord.","Absorbs a high amount of energy to adequately protect your equipment and prolong the life of the unit.,Protect the equipment in your home office.,ETL certified surge protection shields sensitive electronics and appliances from sudden power surges.,Ensures easy room placement.,With Geeni app, you can independently turn on and off everything you plug in from anywhere (iOS and Android compatible).,Use voice commands with Alexa, Google Assistant, or Microsoft Cortana.,Group multiple outlets from multiple rooms, and create schedules to save on energy consumption."
5939502,Viking - Backguard for Gas Ranges and Gas Rangetops - Stainless Steel,Shop Viking Backguard for Gas Ranges and Gas Rangetops Stainless Steel at Best Buy. Find low everyday prices and buy online for delivery or in-store pick-up. Price Match Guarantee.,Add this Viking backguard to your range top installation for a professional look. The 8-inch-tall piece installs alongside 48-inch oven and range models and protects your wall or cabinet.,"For wide-ranging use.,Helps guard against intense heat, steam, sprays and splatters.,Provides a sophisticated look for your kitchen."
6384104,"Viking - Professional 5 Series 27"" Built-In Single Electric Convection Oven - Frost White","Shop Viking Professional 5 Series 27"" Built-In Single Electric Convection Oven Frost White at Best Buy. Find low everyday prices and buy online for delivery or in-store pick-up. Price Match Guarantee.","Add a functional cooking appliance to your kitchen with this 27-inch Viking electric single oven. The patented Vari-Speed Dual Flow Convection system ensures optimal airflow for greater cooking results, and a 10-pass broiler with heat reflector delivers superior broiling performance. This Viking electric single oven has TruGlide full extension racks for holding heavy food items on any level of the rack.","TruConvec convection utilizes a 3rd hidden element and a fan to improve air circulation.,Conveniently eliminates the need to scrub by doing the cleaning for you.,Provides plenty of space to cook large meals for your entire family.,Feature handles for easy access and can be placed in 6 positions to accommodate a variety of cookware.,Helps maximize interior space."
5023000,"Kanto - Full-Motion TV Wall Mount for Most 37"" - 75"" TVs - Extends 21.8"" - White","Shop Kanto Full-Motion TV Wall Mount for Most 37"" 75"" TVs Extends 21.8"" White at Best Buy. Find low everyday prices and buy online for delivery or in-store pick-up. Price Match Guarantee.","Optimize your space with this Kanto Full Motion TV mount, which fits most 37 to 75-inch flat panel TVs. This mount lets your TV sit 2 inches from the wall and extend 21.8 inches. The accessible tilt mechanism and 80-degree swivel provides a maximum viewing angle. Solid steel powder-coated construction ensures durability of this Kanto Full Motion TV mount.","Built-in wire management makes it easy to achieve a neat, clutter-free TV setup, without visible cable tangles.,From VESA 100mm x 100mm to 600mm x 400mm for a variety of mounting options.,Up to 125 lbs. for sturdy support.,Swivels left and right, tilts up to 15° and extends up to 21.8"" to enable custom positioning, so you can enjoy a comfortable view.,Delivers a durable design and provides a sleek appearance that works well with a variety of décor styles."
6366982,"Walker Edison - Mid Century 24"" Modern Square Wood 2-Drawer End Table - Walnut","Shop Walker Edison Mid Century 24"" Modern Square Wood 2-Drawer End Table Walnut at Best Buy. Find low everyday prices and buy online for delivery or in-store pick-up. Price Match Guarantee.","Add throwback style to your bedroom with this Walker Edison walnut mid-century modern wooden night stand. The two built-in drawers provide space for books, glasses and other small items, and the surface accommodates lamps and alarm clocks. This Walker Edison walnut mid-century modern wooden night stand adds rustic flair to your living space.","Provide ample storage space for your books and accessories.,Designed for bedroom, living room and can be used as a night stand, side table, or end table beside your couch or armchair.,Ensures durability and creates an attractive look.,Add sophistication to your décor.,Move it anywhere you need.,Assembly required.,Save time by adding a Furniture Assembly service to your order, and a Geek Squad® installer will come to your home and assemble it for you."
6393186,Microsoft - Geek Squad Certified Refurbished Xbox Elite Wireless Controller Series 2 for Xbox One - Black,Shop Microsoft Geek Squad Certified Refurbished Xbox Elite Wireless Controller Series 2 for Xbox One Black at Best Buy. Find low everyday prices and buy online for delivery or in-store pick-up. Price Match Guarantee.,"Fight villains to a standstill with this refurbished Xbox wireless controller. The enhanced grip keeps you comfortable during long hours of gaming, while the 3.5mm audio jack pairs with compatible headsets for private listening and communication. This white Xbox wireless controller features Bluetooth technology so you can access your favorite games.Improve your play with this Xbox Elite wireless Series 2 controller. Swappable thumbsticks and paddle shapes support easy customization, and the integrated Xbox Accessories app provides even more configuration options. Up to 40 hours of battery life keeps this Xbox Elite wireless Series 2 controller going strong during intense gaming sessions.","Includes the Xbox Elite wireless Series 2 controller, carrying case, set of six thumbsticks (two standard, two classic, one tall, one wide-dome), set of four paddles (two medium, two mini), set of two D-pads (standard, faceted), thumbstick-adjustment tool, charging dock, and USB Type-C cable,Play like a pro with this all-new Xbox Elite wireless Series 2 controller,Tailor your controller with a new interchangeable thumbstick and paddle shapes,Stay in the game longer with up to 40 hours of rechargeable battery life,Experience various customization and exclusive configuration options with the Xbox Accessories app,You can use it with Xbox One systems and PCs running Windows 7 or later*,* Windows 10 requires Bluetooth, the included USB cable, or Xbox Wireless adapter (sold separately),* Windows 7 or 8.1 requires the included USB cable; some functionality is not supported"
6319826,"Gemini - 10"" 240W Powered Wireless 2-Way Outdoor Speaker (Each) - Blue","Shop Gemini 10"" 240W Powered Wireless 2-Way Outdoor Speaker (Each) Blue at Best Buy. Find low everyday prices and buy online for delivery or in-store pick-up. Price Match Guarantee.","Turn group outings into music parties with this Gemini Bluetooth trolley speaker. It’s IPX4-rated for splash resistance, and it has a 10-inch driver and onboard digital sound processing presets for high-quality sound. Enhance the ambience with the multicolored lighting and mic echo effect features of this Gemini Bluetooth trolley speaker.","Helps ensure rich, dynamic sound.,Along with 3"" tweeter for a complete range of sounds.,Sounds like 1 source rather than several separate sources.,Offers easy connectivity to your compatible device.,Enables installation indoors or outdoors.,Offers lasting use, so you can listen to music wherever you go.,Ensures a wide range of accurately reproduced sound."
6489053,Greenworks - 24V 14” Brushless Cordless Chainsaw (2 4.0 Ah Batteries Dual-Port Rapid Charger Included) - Green,Shop Greenworks 24V 14” Brushless Cordless Chainsaw (2 4.0 Ah Batteries Dual-Port Rapid Charger Included) Green at Best Buy. Find low everyday prices and buy online for delivery or in-store pick-up. Price Match Guarantee.,"Work smarter and enjoy constant, fade-free power with the Greenworks 24V battery-powered 14” cordless chainsaw. With up to 210 cuts on a single charge, this lightweight, quiet-running saw with chain break that stops that chain when kickback is detected, and automatic chain oiler that keeps chain perfectly lubricated. With hassle-free, trigger starts, you’ll get to work fast, with no priming, no choke, and no pull cord; plus, battery fully recharges in just 60 minutes. Greenworks exclusive Intelligent Power combines brushless motor technology, lithium-ion battery power, superior cutting, and ultra-fast control systems for powerful output equivalent. Includes two 4.0 Ah battery and dual-port rapid charger. Battery is compatible with 125+ Greenworks 24V products. Life. Powered. By Greenworks.","Up to 210 cuts on a single charge,Fully recharge both batteries in 120 minutes,Up to 10,500 RPM for fast cuts,Highly efficient direct drive brushless motor provides optimal cutting performance while decreasing noise and vibration,Mechanical chain break stops chain when kickback is detected,Automatic chain oiler keeps chain perfectly lubricated,Heavy-duty .043” gauge, 3\u002F8” pitch 14” chain for premium performance,Hassle-free starts with no priming, no choke, and no pull cords,Pro-style chain tensioning provides maximum bar retention,Transparent oil fill window and flip-up cap for filling bar and chain oil with ease,Charges all portable electronic devices, including phones and tablets,This chainsaw requires two 24V batteries to operate,Two 24V batteries combined for 48V of exceptional power"
6397765,Dyson - Solarcycle Morph Floor Light - Black/Black,Shop Dyson Solarcycle Morph Floor Light Black/Black at Best Buy. Find low everyday prices and buy online for delivery or in-store pick-up. Price Match Guarantee.,"The Dyson Solarcycle  Morph light is engineered for versatile illumination - transforming and adjusting light to support the way you live, work, and relax throughout the day.","Intelligent lighting in multiple formats: task, indirect, feature, and ambient,Automatically simulates properties of natural daylight,Designed to improve visibility¹ and help reduce eyestrain,Personalize your light for your time of day, age, and task with the Dyson Link app²,Light quality that lasts 60 years³,5-year warranty (parts only)"
6621636,GUNNAR - Blue Light Gaming & Computer Glasses - Intercept - Onyx,Shop GUNNAR Blue Light Gaming & Computer Glasses Intercept Onyx at Best Buy. Find low everyday prices and buy online for delivery or in-store pick-up. Price Match Guarantee.,"Agency approved. Retro classic frame fused with futuristic technology, Intercept completes the line between style and science. This hinges anchor injected temples. An ergonomically balanced frame supports precision optics. Polished logo plates create low-key accents subtle enough for any undercover recruit.","Injection molded engineering grade frame polymers provide durability and flexibility with sturdy pin hinge design and curved nose rests provide even weight distribution and eliminate pressure points,Wide format lenses create an unobstructed panoramic, high-resolution field of view,Gunnar's 100% UV protective coating shields the eyes from harmful ultraviolet rays,Gunnar's Blue Light Filter offers a tinted lens for optimal protection against harmful and distracting artificial blue light,Lens width 58 mm,  nose 17 mm, temple 133 mm,  frame width 135 mm, weight 33 grams"
6386653,"Viking - Professional 5 Series 30"" Built-In Double Electric Convection Wall Oven - Vanilla Cream","Shop Viking Professional 5 Series 30"" Built-In Double Electric Convection Wall Oven Vanilla Cream at Best Buy. Find low everyday prices and buy online for delivery or in-store pick-up. Price Match Guarantee.","Make decadent desserts with this Viking 5 Series electric double wall oven. The concealed 10-pass dual bake elements preheat quickly and hold precise temperatures, and the two-speed fans ensure even heat distribution. This Viking 5 Series electric double wall oven has BlackChrome knobs that make it easy to set the timer and desired temperature.","TruConvec convection utilizes a 3rd hidden element and a fan to improve air circulation.,Conveniently eliminates the need to scrub by doing the cleaning for you.,4.7 cu. ft. capacity in the upper and lower ovens.,Feature handles for easy access and can be placed in 6 positions to accommodate a variety of cookware.,Helps maximize interior space."
6413923,Crash Bandicoot 4: It’s About Time - Xbox One,Shop Crash Bandicoot 4: It’s About Time Xbox One at Best Buy. Find low everyday prices and buy online for delivery or in-store pick-up. Price Match Guarantee.,It’s About Time - for a brand-wumping new Crash Bandicoot game! Crash forward into a time shattered adventure with your favorite marsupials.,"Neo Cortex and N. Tropy are back at it again and launching an all-out assault on not just this universe, but the entire multiverse! Crash and Coco are here to save the day by reuniting the four Quantum Masks and bending the rules of reality.,New abilities? Check. More playable characters? Yep. Alternate dimensions? Obviously. Ridonkulous bosses? For sure. Same awesome sauce? You bet your sweet jorts. Wait, are they actually jorts? Not in this universe!,Console owners of an Xbox Series X receive a Xbox Seris X version of the game when it releases on March 12th, 2021 with this purchase.,With the advanced hardware of Xbox Series X, Crash Bandicoot 4: It’s About Time will immerse you with N. credible visuals, N. hanced features, and N.Sane load times so you can right dive into the wumpa-eating action.,Requires Xbox One disc and digital download.  Up to 25 GB minimum console storage required for each of Xbox One and Xbox Series X.,Owners of a Xbox One disc copy must insert it into the Xbox Series X every time they want to download or play the Xbox Series X digital version.,Xbox One game disc owners who buy the Xbox Series S disc-free console will not be able to upgrade at no extra cost.,©2020 Activision Publishing, Inc. ACTIVISION, CRASH and CRASH BANDICOOT are trademarks of Activision Publishing, Inc. All other trademarks and trade names are the property of their respective owners."
6487719,CRANE - 0.5 Gal. Adorable Ultrasonic Cool Mist Humidifier Unicorn - White/Pink,Shop CRANE 0.5 Gal. Adorable Ultrasonic Cool Mist Humidifier Unicorn White/Pink at Best Buy. Find low everyday prices and buy online for delivery or in-store pick-up. Price Match Guarantee.,"Get relief from cold and flu symptoms and bring wellness to your entire family in style with a Crane Mini Adorable Humidifier. Based off of the award-winning design of the Crane Adorables and its top rated performance, Crane’s 0.5 Gal. Mini Adorable ultrasonic cool mist humidifiers provide up to 250 sq. ft. of coverage and 15-hours of soothing moisture to help relieve the effects of dryness and congestion. Use with Crane’s vapor pads (HS-1950 & HS-1950L) for an elevated experience to help you and your family breathe easy and sleep through the night peacefully.","No matter the humidity level you would like to achieve we’ve got you covered. The mini adorable cool mist humidifiers offer low, medium, or high output settings and the mist output is perfect for humidifying rooms up to 250 sq. ft., which is a standard medium sized room.,The vapor pad slot is perfect for extra relief when your family is feeling under the weather, it is compatible with the HS-1950 menthol vapor pads and the HS-1950L lavender and sweet orange vapor pads that provide a peaceful aromatic smell to help aid in sleep or congestion.,The 1\u002F2 Gal. tank fits under a standard kitchen or bathroom sink and has an easy to carry handle at the top, our humidifiers are filter free, but we offer an optional demineralization filter,The Fox Mini Adorable humidifier runs up to 15-hours on high, so you don’t have to worry about running it through the night, it also is equipped with a automatic shut-off safety feature that turns the unit off when the water runs out.,Crane’s Mini Adorable humidifier runs whisper quiet which makes it the perfect option for light sleepers, kids, and especially babies, this humidifier’s control lights also shut off after 10-seconds to keep from disrupting a good night’s sleep."
5228138,Midland - E+READY Emergency Crank Weather Alert Radio - Black / Red,Shop Midland E+READY Emergency Crank Weather Alert Radio Black / Red at Best Buy. Find low everyday prices and buy online for delivery or in-store pick-up. Price Match Guarantee.,"Be ready in the event of severe weather or other catastrophes with this Midland emergency crank radio. The radio features crank, rechargeable and solar energy options, keeping you connected if the power goes out. This Midland emergency crank radio charges devices so you can make calls and includes an SOS flashlight beacon to bring assistance.","Weather alerts sound when issued on local channel. AM\u002FFM also available.,2600 mAh rechargeable Li-Ion battery gives up to 32 hours of normal use.,Charge your devices through USB connection.,Solar, hand crank, rechargeable battery.,Lets you adjust to conserve battery life.,Activates Morse code for emergency assistance.,May assist search and rescue teams in locating individuals during an emergency situation.,Uses Cree LEDs – 1400 Lux.,For optimal sound reproduction.,Large LCD display with bright backlit.,Requires 6 “AA” batteries (not included).,Emergency Preparedness, Camping, Beach, Park, and Everyday Use."
8079012,Google - Nest Protect 2nd Generation Smart Smoke/Carbon Monoxide Wired Alarm - White,Shop Google Nest Protect 2nd Generation Smart Smoke/Carbon Monoxide Wired Alarm White at Best Buy. Find low everyday prices and buy online for delivery or in-store pick-up. Price Match Guarantee.,"Nest Protect reliably detects and alerts you to the presence of smoke or carbon monoxide in your home. The alarm speaks to you in a calm, clear, human voice, telling you the location of the danger. It also provides smartphone alerts and battery status updates to help protect your home. This hardwired version is suitable for homes with existing hardwired smoke or CO detectors.","Detects levels of smoke and carbon monoxide within your home and tests itself automatically.,Alarm speaks to you with a human voice and tells you the location and levels of smoke or carbon monoxide when they are present.,Provides battery and sensor status notifications so you're always informed, and safety history so you can see what happened over the last 10 days. You can even silence the alarm from your smartphone.,Wired directly to your electrical system, with backup battery to ensure operation during a power outage.,If a cooking mishap leads to a small amount of smoke, Nest Protect will let you know without setting off the full alarm.,Synchronized sensors ensure that when 1 alarm senses danger, every alarm in the house will make you aware of the situation.,If carbon monoxide is present, Nest Protect links with your Nest Thermostat (sold separately) to automatically turn off your gas furnace.,Pathlight illuminates your way in the dark. Adjust its brightness, leave it on as a nightlight or turn it off from the Nest Protect app."
6409390,Cuisinart - Precision Master 5.5 Quart Stand Mixer - Red,Shop Cuisinart Precision Master 5.5 Quart Stand Mixer Red at Best Buy. Find low everyday prices and buy online for delivery or in-store pick-up. Price Match Guarantee.,Cuisinart Precision Master 5.5 Quart Stand Mixer - Red,"5.5 Quart Capacity,Polished stainless steel bowl,500-watt motor,Die-cast metal construction,12 speeds for  precision mixing,Tilt back head,One power outlet for optional attachments,Includes chef's whisk, dough hook, flat mixing paddle, and splash guard with pour spout,Includes instruction\u002Frecipe book,Limited 3-year warranty,Silver Lining, Onyx, Periwinkle Blue, Ruby Red, White Linen, Robin's Egg,Pasta Extruder, Pasta Roller & Cutters, Ice Cream Maker, Meat Grinder, Spiralizer"
6477999,"Microsoft - Surface Slim Pen 2 and Pro Signature Keyboard for Pro X, 8, 9 - Black","Shop Microsoft Surface Slim Pen 2 and Pro Signature Keyboard for Pro X, 8, 9 Black at Best Buy. Find low everyday prices and buy online for delivery or in-store pick-up. Price Match Guarantee.","Next-level versatility comes in the perfect pair — Surface Slim Pen 2 stores securely and recharges in the premium keyboard, featuring a large glass touchpad and luxurious, Alcantara material covering. Ready to pair with Surface Pro 9, Surface Pro 8 and Surface Pro X.*","Transform Surface Pro 9, Surface Pro 8 or Surface Pro X * into a full laptop with this premium keyboard. And with Surface Slim Pen 2 stored, charged and close at hand, it delivers typing and on-screen writing in one.,Type in comfort with Surface Pro Signature Keyboard. Sleek and compact, it performs like a traditional laptop keyboard, complete with a large trackpad for precise control and navigation.,Our best performing pen yet, with real-time writing, pin-point accuracy, and incredible shading thanks to a sharper pen tip and improved design.,Available in rich colors,¹ Surface Pro Signature Keyboard adds a warm, comfortable touch to everyday tasks. Covered with luxurious Alcantara material.,*Some software, accessories, and devices sold separately. App availability may vary by market.,Surface Slim Pen 2 can charge with Surface Slim Pen Charger, Surface Pro Signature Keyboard, Surface Pro X Signature Keyboard, Surface Laptop Studio, and Surface Duo 2 Pen Cover.  All are sold separately.,¹Available colors may vary by market.,²Tactile signals in Surface Slim Pen 2 can be experienced on some applications on Surface Laptop Studio and Surface Pro 8 running Windows 11. Surface Laptop Studio and Surface Pro 8 sold separately.,³Microsoft’s Limited Warranty is in addition to your consumer law rights.,⁴Zero force inking will only be work when Surface Slim Pen 2 is used with Surface Pro 9, Surface Pro 8, Surface Pro X, Surface Laptop Studio, and Surface Duo 2. Additional compatibility details can be found at aka.ms\u002FSurfaceSlimPenCompatiblity.,⁵Surface Slim Pen 2 tilt functionality is available with Surface Laptop Studio, Surface Pro 3-Pro 9; Surface Pro X; Surface Go 1-Go 3; Surface Laptop 1-4; Surface Studio 1,2; Surface Book 1-3. Additional compatibility details can be found at aka.ms\u002FSurfaceSlimPenCompatibility.,⁶Pairing functionality requires Windows 10, Windows 11, or Android with the latest updates,⁷Battery life varies significantly based on usage, network and feature configuration, signal strength, settings and other factors. See aka.ms\u002FSurfaceBatteryPerformance for details.,⁸The USB-C Charging Base that came in-box with Surface Slim Pen 1 requires a firmware update through Windows Update to charge Surface Slim Pen 2. Visit aka.ms\u002FSurfaceSlimPenChargerUpdate for more information."
9855367,Metra - Male RCA Y Adapters - (Pair) - Multi,Shop Metra Male RCA Y Adapters (Pair) Multi at Best Buy. Find low everyday prices and buy online for delivery or in-store pick-up. Price Match Guarantee.,These Y adapters connect 1 female output to 2 male inputs and feature a spiral shielded design that rejects noise for clear audio.,"For linking audio components.,Rejects noise for clear audio.,For efficient signal transfer.,For convenience."
6422457,"Mind Reader - Dual Monitor Stand, Height Adjustable, Desktop Organizer, Laptop Riser, Office, 38.5""L x 11""W x 2.55-6.5""H - Black","Shop Mind Reader Dual Monitor Stand, Height Adjustable, Desktop Organizer, Laptop Riser, Office, 38.5""L x 11""W x 2.55-6.5""H Black at Best Buy. Find low everyday prices and buy online for delivery or in-store pick-up. Price Match Guarantee.","Streamline Your Workspace with a Dual Monitor Stand Enhance productivity and ergonomics with our dual monitor stand, a perfect solution for multi-screen users seeking an organized workspace. Utilize one side for electronics like laptops or printers, freeing up valuable desk space. Tailor the stand to your needs with four adjustable height settings for optimal comfort. Beneath the stand, stash office essentials like pens and notepads, maintaining a tidy workspace. Anti-slip rubber grips secure the stand and safeguard your desk from scratches. Holding up to 40 lbs. (18.1 kg), it's durable and easy to clean with mild soap and water. Lightweight and portable, it's suitable for home or office use, doubling as a shelf for TVs or home theater systems. Part of the Anchor Collection, our dual monitor stand combines style and functionality, making it an ideal gift for various occasions. Whether for a new office setup or a home office transformation, this stand promises to enhance any workspace.","The modern design and black color match well with any decor, and the ergonomic, adjustable height works for everyone,Instead of using multiple stands, this dual monitor stand keeps everything level and organized,Reduce eye strain with elevated monitor stands and increase your working efficiency by having both monitors in your sight line at all times,This monitor stand has a weight capacity of 40lb (18kg) and withstands everyday use, plus it’s easily cleaned with a soft cloth and mild soap,The dimensions of this dual monitor stand are 38.5 long x 11 wide x 2.55-6.5 inches tall (97.79 x 27.94 x 6.48-16.51 cm) and is adjustable"
3349200,Metra - Wiring Harness for Select 1993-2013 Subaru - Multi,Shop Metra Wiring Harness for Select 1993-2013 Subaru Multi at Best Buy. Find low everyday prices and buy online for delivery or in-store pick-up. Price Match Guarantee.,Neatly connect your aftermarket radio to your vehicle's harness with this convenient wire harness adapter.,"Including select 1993-2013 Subaru vehicles for easy installation.,Connects an aftermarket radio to your vehicle's harness.,For long-lasting durability."
6444404,Cuisinart - Pastafecto Powered Mixer with Pasta & Bread Dough Functions - White,Shop Cuisinart Pastafecto Powered Mixer with Pasta & Bread Dough Functions White at Best Buy. Find low everyday prices and buy online for delivery or in-store pick-up. Price Match Guarantee.,"Making mouthwatering meals is simple and satisfying with the Cuisinart® Pastafecto® Pasta\u002FBread Dough Maker. Mix together eggs, flour, oil, and salt and choose from 6 discs to make classic pasta varieties, including spaghetti, rigatoni, fusilli, small macaroni, fettuccine, and bucatini, in only 20 minutes. Get inspired and add ingredients for a pasta recipe of your own creation or put the mixer to use kneading small-batch bread dough to perfect, ready-to-rise consistency. Delight family, friends, and yourself with healthier homemade pastas and breads made fresh at home.","Mixes, kneads, and extrudes up to one pound of fresh pasta in 20 minutes,Mix and knead up to one pound of bread dough,Compact, space-saving design,Six pasta discs - spaghetti, rigatoni, fusilli, small macaroni, fettuccine, bucatini.  Flour and liquid measuring cups.,Storage drawer and bag,Cleaning tool"
9262763,"Metra - Wiring Harness for 1984 - 2005 Chrysler, Plymouth, Dodge and Jeep Vehicles - Multi","Shop Metra Wiring Harness for 1984 2005 Chrysler, Plymouth, Dodge and Jeep Vehicles Multi at Best Buy. Find low everyday prices and buy online for delivery or in-store pick-up. Price Match Guarantee.","Replace the wiring harness in your compatible Chrysler, Plymouth, Dodge or Jeep vehicle with this harness that features color-coded and labeled wires for simple connection of an aftermarket radio.","[null,""Including 1984 - 2005 models."",""Attaches to the vehicle's harness."",""For easy connection.""]"
